TRANSACTION_ID,CUSTOMER_ID,PRODUCT_ID,TRANSACTION_DATE,AMOUNT,QUANTITY,STATUS,REGION,CURRENCY,CREATED_AT
4435b776-109d-4ea4-bc73-e9e8c7ee8142,,PROD-0006,2024-08-22,,33,REFUNDED,,GBP,2026-05-28 14:19:57
2a01f556-2c0f-4c05-9851-0d51defd48c8,,PROD-0025,2024-02-21,,6,CANCELLED,APAC,AED,2026-05-28 14:19:57
f12a5eef-cf04-43a6-9554-e7c338bf38ce,CUST-0010,PROD-0018,2022-12-26,,30,CANCELLED,Middle East,EUR,2026-05-28 14:19:57
5fdacd43-9873-4c4f-bb35-e9fb54501190,CUST-0025,PROD-0018,2024-09-11,,9,REFUNDED,South Asia,INR,2026-05-28 14:19:57
411497da-d8eb-4635-af08-04210252fd30,CUST-0013,PROD-0001,2022-01-27,4309.66,47,CANCELLED,Middle East,GBP,2026-05-28 14:19:57
4e6eb7e2-feb6-482d-90a7-aca8e53f123c,CUST-0027,PROD-0013,2024-02-04,1926.35,20,COMPLETED,Middle East,USD,2026-05-28 14:19:57
16309738-673e-4bb1-942d-e73449661bb2,CUST-0008,PROD-0013,2022-11-29,979.2,28,CANCELLED,Europe,AED,2026-05-28 14:19:57
467d171e-69aa-4506-a25f-519eb98da0fc,CUST-0046,PROD-0016,2024-01-25,3485.31,42,REFUNDED,Middle East,INR,2026-05-28 14:19:57
55a843be-adc0-45b2-b522-baf304a4309e,,PROD-0016,2022-03-12,,24,COMPLETED,,EUR,2026-05-28 14:19:57
9493d840-58c4-499e-91fe-6db48e970ac8,,PROD-0015,2022-10-29,,39,PENDING,,USD,2026-05-28 14:19:57
1fdc24e9-203b-490d-8a99-03653ea21bad,,PROD-0003,2024-02-27,,38,COMPLETED,,INR,2026-05-28 14:19:57
c49f1bcd-f7b3-4f49-8255-c3bc575145d3,,PROD-0006,2024-05-24,,20,REFUNDED,APAC,EUR,2026-05-28 14:19:57
7a947746-f0d3-42c9-b9bc-a051f24b23ee,CUST-0047,PROD-0014,2022-07-02,,37,CANCELLED,South Asia,EUR,2026-05-28 14:19:57
8ce8b9b9-2462-4a6a-85e0-9f86fc6eea85,CUST-0048,PROD-0007,2024-03-26,,1,PENDING,Middle East,USD,2026-05-28 14:19:57
835d03e9-aadf-450e-813a-543981067dc4,CUST-0007,PROD-0003,2024-05-05,2629.56,42,CANCELLED,Middle East,INR,2026-05-28 14:19:57
f07d0e27-21a1-4204-86b9-6ed8e2d0d109,CUST-0012,PROD-0012,2023-01-17,3523.2,13,REFUNDED,South Asia,AED,2026-05-28 14:19:57
8c113b8b-7332-442a-982d-89c18fc94707,CUST-0008,PROD-0015,2023-03-12,936.33,4,PENDING,South Asia,EUR,2026-05-28 14:19:57
130eb36e-c6f9-4cd5-8251-0b10b749306c,CUST-0027,PROD-0015,2022-08-12,4343.13,11,COMPLETED,Europe,USD,2026-05-28 14:19:57
